date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:16:51	30572/-1	---M--	200	added ('OK')	text/html	date:Fri,%2024%20Mar%202023%2008:16:51%20GMT	http://lee-song-yi.pe.kr/	C:/My%20Web%20Sites/lsy2/lee-song-yi.pe.kr/index.html	(from )
17:16:51	25935/25935	---M--	200	added ('OK')	text/css	etag:%221a41542-654f-5f3a2fbba2f95%22	http://lee-song-yi.pe.kr/css/default.css?ver=220620	C:/My%20Web%20Sites/lsy2/lee-song-yi.pe.kr/css/default7d54.css	(from http://lee-song-yi.pe.kr/)
17:16:51	31000/31000	---M--	200	added ('OK')	text/css	etag:%221a414ac-7918-5f15ab38fba83%22	http://lee-song-yi.pe.kr/js/font-awesome/css/font-awesome.min.css?ver=220620	C:/My%20Web%20Sites/lsy2/lee-song-yi.pe.kr/js/font-awesome/css/font-awesome.min7d54.css	(from http://lee-song-yi.pe.kr/)
17:16:52	2809/2809	---M--	200	added ('OK')	text/css	etag:%221a415c8-af9-5f336f9ae13bb%22	http://lee-song-yi.pe.kr/theme/basic/skin/latest/pic_block/style.css?ver=220620	C:/My%20Web%20Sites/lsy2/lee-song-yi.pe.kr/theme/basic/skin/latest/pic_block/style7d54.css	(from http://lee-song-yi.pe.kr/)
17:16:52	304/304	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2008:16:52%20GMT	http://lee-song-yi.pe.kr/bbs	C:/My%20Web%20Sites/lsy2/lee-song-yi.pe.kr/bbs.3.delayed	(from http://lee-song-yi.pe.kr/)
17:16:52	97163/97163	---M--	200	added ('OK')	text/javascript	etag:%221a41478-17b8b-5f15ab37af233%22	http://lee-song-yi.pe.kr/js/jquery-1.12.4.min.js?ver=221017	C:/My%20Web%20Sites/lsy2/lee-song-yi.pe.kr/js/jquery-1.12.4.min4fe0.js	(from http://lee-song-yi.pe.kr/)
17:16:52	10056/10056	---M--	200	added ('OK')	text/javascript	etag:%221a4147a-2748-5f15ab37b8a8b%22	http://lee-song-yi.pe.kr/js/jquery-migrate-1.4.1.min.js?ver=221017	C:/My%20Web%20Sites/lsy2/lee-song-yi.pe.kr/js/jquery-migrate-1.4.1.min4fe0.js	(from http://lee-song-yi.pe.kr/)
17:16:53	2822/2822	---M--	200	added ('OK')	text/javascript	etag:%221a4147f-b06-5f15ab37d1ce3%22	http://lee-song-yi.pe.kr/js/jquery.menu.js?ver=221017	C:/My%20Web%20Sites/lsy2/lee-song-yi.pe.kr/js/jquery.menu4fe0.js	(from http://lee-song-yi.pe.kr/)
17:16:53	21116/21116	---M--	200	added ('OK')	text/javascript	etag:%221a41476-527c-5f15ab37a1f43%22	http://lee-song-yi.pe.kr/js/common.js?ver=221017	C:/My%20Web%20Sites/lsy2/lee-song-yi.pe.kr/js/common4fe0.js	(from http://lee-song-yi.pe.kr/)
17:16:53	292/292	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Mar%202023%2008:16:53%20GMT	http://lee-song-yi.pe.kr/bbs/	C:/My%20Web%20Sites/lsy2/lee-song-yi.pe.kr/bbs/index.html	(from http://lee-song-yi.pe.kr/)
17:16:53	11096/11096	---M--	200	added ('OK')	text/javascript	etag:%221a41496-2b58-5f15ab384b633%22	http://lee-song-yi.pe.kr/js/wrest.js?ver=221017	C:/My%20Web%20Sites/lsy2/lee-song-yi.pe.kr/js/wrest4fe0.js	(from http://lee-song-yi.pe.kr/)
17:16:53	5079/5079	---M--	200	added ('OK')	text/javascript	etag:%221a41488-13d7-5f15ab3803dab%22	http://lee-song-yi.pe.kr/js/placeholders.min.js?ver=221017	C:/My%20Web%20Sites/lsy2/lee-song-yi.pe.kr/js/placeholders.min4fe0.js	(from http://lee-song-yi.pe.kr/)
17:16:54	12039/12039	---M--	200	added ('OK')	text/css	etag:%221a441ce-2f07-5f3a180b30707%22	http://lee-song-yi.pe.kr/css/index.css	C:/My%20Web%20Sites/lsy2/lee-song-yi.pe.kr/css/index.css	(from http://lee-song-yi.pe.kr/)
17:16:54	17907/17907	---M-Z	200	added ('OK')	text/css	etag:W/%2245f3-fnfq4WtqsQVsIAkW+7I5FsOSWRM%22	https://cdn.jsdelivr.net/npm/swiper/swiper-bundle.min.css	C:/My%20Web%20Sites/lsy2/cdn.jsdelivr.net/npm/swiper/swiper-bundle.min.css	(from http://lee-song-yi.pe.kr/)
17:16:54	601/601	---MC-	200	added ('OK')	text/css	date:Fri,%2024%20Mar%202023%2008:16:54%20GMT	https://fonts.googleapis.com/css2?family=Material+Symbols+Outlined:opsz,wght,FILL,GRAD@48,400,0,0	C:/My%20Web%20Sites/lsy2/fonts.googleapis.com/css230c1.css	(from http://lee-song-yi.pe.kr/)
17:16:55	11024/11024	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2024%20Mar%202023%2008:16:55%20GMT	https://kit.fontawesome.com/979b8c848e.js	C:/My%20Web%20Sites/lsy2/kit.fontawesome.com/979b8c848e.js	(from http://lee-song-yi.pe.kr/)
17:16:55	95992/95992	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	C:/My%20Web%20Sites/lsy2/ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	(from http://lee-song-yi.pe.kr/)
17:16:55	11879/11879	---M--	200	added ('OK')	text/javascript	etag:%221a41484-2e67-5f15ab37ec6ab%22	http://lee-song-yi.pe.kr/js/jquery.vide.js	C:/My%20Web%20Sites/lsy2/lee-song-yi.pe.kr/js/jquery.vide.js	(from http://lee-song-yi.pe.kr/)
17:16:55	30572/30572	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Mar%202023%2008:16:55%20GMT	http://lee-song-yi.pe.kr/index.php	C:/My%20Web%20Sites/lsy2/lee-song-yi.pe.kr/index-2.html	(from http://lee-song-yi.pe.kr/)
17:16:56	14496/14496	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Mar%202023%2008:16:55%20GMT	http://lee-song-yi.pe.kr/sub/sub1-1.php	C:/My%20Web%20Sites/lsy2/lee-song-yi.pe.kr/sub/sub1-1.html	(from http://lee-song-yi.pe.kr/)
