date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:43:04	21226/21226	U--MC-	200	updated ('OK')	text/html	date:Fri,%2024%20Mar%202023%2008:43:06%20GMT	http://songyi2.dothome.co.kr/	C:/My%20Web%20Sites/lsy3/songyi2.dothome.co.kr/index.html	(from )
17:43:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2008:43:04%20GMT	http://cdn.jsdelivr.net/npm/xeicon@2.3.3/xeicon.min.css	C:/My%20Web%20Sites/lsy3/cdn.jsdelivr.net/npm/xeicon@2.3.3/xeicon.min.0.delayed	(from http://songyi2.dothome.co.kr/)
17:43:05	2601/2601	U-----	200	untouched ('')	image/png	etag:%22a29-5f34f573acd57%22	http://songyi2.dothome.co.kr/img/pavicon.png	C:/My%20Web%20Sites/lsy3/songyi2.dothome.co.kr/img/pavicon.png	(from http://songyi2.dothome.co.kr/)
17:43:05	17106/17106	U-----	200	untouched ('')	image/png	etag:%2242d2-5f34f573a5c0f%22	http://songyi2.dothome.co.kr/img/og.png	C:/My%20Web%20Sites/lsy3/songyi2.dothome.co.kr/img/og.png	(from http://songyi2.dothome.co.kr/)
17:43:05	1197/1197	U-----	200	untouched ('OK')	text/css	etag:%224ad-5f34f57443b67%22	http://songyi2.dothome.co.kr/css/reset.css	C:/My%20Web%20Sites/lsy3/songyi2.dothome.co.kr/css/reset.css	(from http://songyi2.dothome.co.kr/)
17:43:05	11543/11543	U-----	200	untouched ('OK')	text/css	etag:%222d17-5f3726c0a290c%22	http://songyi2.dothome.co.kr/css/common.css	C:/My%20Web%20Sites/lsy3/songyi2.dothome.co.kr/css/common.css	(from http://songyi2.dothome.co.kr/)
17:43:05	17226/17226	U-----	200	untouched ('OK')	text/css	etag:%22434a-5f34f57444b07%22	http://songyi2.dothome.co.kr/css/index.css	C:/My%20Web%20Sites/lsy3/songyi2.dothome.co.kr/css/index.css	(from http://songyi2.dothome.co.kr/)
17:43:06	943/943	U-----	200	untouched ('')	application/javascript	etag:%223af-5f3ff5d420f99%22	http://songyi2.dothome.co.kr/js/index.js	C:/My%20Web%20Sites/lsy3/songyi2.dothome.co.kr/js/index.js	(from http://songyi2.dothome.co.kr/)
17:43:06	36216/36216	U--M-Z	200	updated ('OK')	text/css	etag:W/%228d78-PbmlkAY03FYSFMaA5teYyx8nbiI%22	https://cdn.jsdelivr.net/npm/xeicon@2.3.3/xeicon.min.css	C:/My%20Web%20Sites/lsy3/cdn.jsdelivr.net/npm/xeicon@2.3.3/xeicon.min.css	(from http://songyi2.dothome.co.kr/)
17:43:06	1947/1947	U-----	200	untouched ('OK')	text/css	etag:%2279b-5f34f5744cfd7%22	http://songyi2.dothome.co.kr/css/slick.css	C:/My%20Web%20Sites/lsy3/songyi2.dothome.co.kr/css/slick.css	(from http://songyi2.dothome.co.kr/)
17:43:06	21715/21715	U--MC-	200	updated ('OK')	text/css	date:Fri,%2024%20Mar%202023%2008:43:05%20GMT	https://fonts.googleapis.com/css2?family=Material+Symbols+Outlined:opsz,wght,FILL,GRAD@20..48,100..700,0..1,-50..200	C:/My%20Web%20Sites/lsy3/fonts.googleapis.com/css2a9bd.css	(from http://songyi2.dothome.co.kr/)
17:43:06	280364/280364	U-----	200	untouched ('')	application/javascript	etag:W/%2228feccc0-4472c%22	https://code.jquery.com/jquery-3.4.1.js	C:/My%20Web%20Sites/lsy3/code.jquery.com/jquery-3.4.1.js	(from http://songyi2.dothome.co.kr/)
17:43:06	47098/47098	U-----	200	untouched ('')	image/png	etag:%22b7fa-5f34f573d51df%22	http://songyi2.dothome.co.kr/img/sol-img1.png	C:/My%20Web%20Sites/lsy3/songyi2.dothome.co.kr/img/sol-img1.png	(from http://songyi2.dothome.co.kr/)
17:43:06	71051/71051	U-----	200	untouched ('')	image/png	etag:%221158b-5f34f573e7ea7%22	http://songyi2.dothome.co.kr/img/sol-img2.png	C:/My%20Web%20Sites/lsy3/songyi2.dothome.co.kr/img/sol-img2.png	(from http://songyi2.dothome.co.kr/)
17:43:06	49603/49603	U-----	200	untouched ('')	image/png	etag:%22c1c3-5f34f573eb557%22	http://songyi2.dothome.co.kr/img/sol-img3.png	C:/My%20Web%20Sites/lsy3/songyi2.dothome.co.kr/img/sol-img3.png	(from http://songyi2.dothome.co.kr/)
17:43:06	47888/47888	U-----	200	untouched ('')	image/png	etag:%22bb10-5f34f573f4daf%22	http://songyi2.dothome.co.kr/img/sol-img4.png	C:/My%20Web%20Sites/lsy3/songyi2.dothome.co.kr/img/sol-img4.png	(from http://songyi2.dothome.co.kr/)
17:43:06	49024/49024	U-----	200	untouched ('')	image/png	etag:%22bf80-5f34f573fa787%22	http://songyi2.dothome.co.kr/img/sol-img5.png	C:/My%20Web%20Sites/lsy3/songyi2.dothome.co.kr/img/sol-img5.png	(from http://songyi2.dothome.co.kr/)
17:43:07	22720/22720	U--MC-	200	updated ('OK')	text/html	date:Fri,%2024%20Mar%202023%2008:43:08%20GMT	http://songyi2.dothome.co.kr/sub/sub.html	C:/My%20Web%20Sites/lsy3/songyi2.dothome.co.kr/sub/sub.html	(from http://songyi2.dothome.co.kr/)
