date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:59:07	28135/28135	U--MC-	200	updated ('OK')	text/html	date:Thu,%2023%20Mar%202023%2006:59:08%20GMT	http://leehee.kr/	C:/My%20Web%20Sites/ljh/leehee.kr/index.html	(from )
15:59:07	14932/14932	U-----	200	untouched ('OK')	text/css	etag:%2213a3c62-3a54-5e7095d53856a%22	http://leehee.kr/css/main.css	C:/My%20Web%20Sites/ljh/leehee.kr/css/main.css	(from http://leehee.kr/)
15:59:07	117150/117150	U-----	200	untouched ('OK')	text/css	etag:%2213a3c6a-1c99e-5e7095d568ec2%22	http://leehee.kr/bootstrap/css/bootstrap.min.css	C:/My%20Web%20Sites/ljh/leehee.kr/bootstrap/css/bootstrap.min.css	(from http://leehee.kr/)
15:59:08	19963/19963	U-----	200	untouched ('OK')	text/css	etag:%2213a3c67-4dfb-5e7095d5496da%22	http://leehee.kr/bootstrap/css/bootstrap-theme.min.css	C:/My%20Web%20Sites/ljh/leehee.kr/bootstrap/css/bootstrap-theme.min.css	(from http://leehee.kr/)
15:59:08	35452/35452	U-----	200	untouched ('')	text/javascript	etag:%2213a3c73-8a7c-5e7095d59887a%22	http://leehee.kr/bootstrap/js/bootstrap.min.js	C:/My%20Web%20Sites/ljh/leehee.kr/bootstrap/js/bootstrap.min.js	(from http://leehee.kr/)
15:59:08	737/737	U-----	200	untouched ('')	text/javascript	etag:%2213437a3-2e1-5e7095d1dc79a%22	http://leehee.kr/js/scroll.js	C:/My%20Web%20Sites/ljh/leehee.kr/js/scroll.js	(from http://leehee.kr/)
15:59:08	3461/3461	U-----	200	untouched ('')	image/jpeg	etag:%221340024-d85-5e7095cd6bc1a%22	http://leehee.kr/img/graphic-thumb-img01.jpg	C:/My%20Web%20Sites/ljh/leehee.kr/img/graphic-thumb-img01.jpg	(from http://leehee.kr/)
15:59:08	11131/11131	U-----	200	untouched ('')	image/jpeg	etag:%221361d24-2b7b-5e7095cef58e2%22	http://leehee.kr/img/section2-img/promotion-thumbnail.jpg	C:/My%20Web%20Sites/ljh/leehee.kr/img/section2-img/promotion-thumbnail.jpg	(from http://leehee.kr/)
15:59:08	9553/9553	U-----	200	untouched ('')	image/jpeg	etag:%221361d11-2551-5e7095ce0b2e2%22	http://leehee.kr/img/section2-img/creative-thumbnail.jpg	C:/My%20Web%20Sites/ljh/leehee.kr/img/section2-img/creative-thumbnail.jpg	(from http://leehee.kr/)
15:59:09	601/601	U--MC-	200	updated ('OK')	text/css	date:Thu,%2023%20Mar%202023%2006:59:08%20GMT	https://fonts.googleapis.com/css2?family=Material+Symbols+Outlined:opsz,wght,FILL,GRAD@48,400,0,0	C:/My%20Web%20Sites/ljh/fonts.googleapis.com/css230c1.css	(from http://leehee.kr/)
15:59:09	13955/13955	U-----	200	untouched ('')	image/jpeg	etag:%22134081c-3683-5e7095cd8c3a2%22	http://leehee.kr/img/sec2-article-AI-img1.jpg	C:/My%20Web%20Sites/ljh/leehee.kr/img/sec2-article-AI-img1.jpg	(from http://leehee.kr/)
15:59:09	10562/10562	U-----	200	untouched ('')	image/jpeg	etag:%221340820-2942-5e7095cd9f452%22	http://leehee.kr/img/sec2-article-leaflet-img.jpg	C:/My%20Web%20Sites/ljh/leehee.kr/img/sec2-article-leaflet-img.jpg	(from http://leehee.kr/)
15:59:09	8665/8665	U-----	200	untouched ('')	image/jpeg	etag:%22134081f-21d9-5e7095cd96b9a%22	http://leehee.kr/img/sec2-article-AI-img2.jpg	C:/My%20Web%20Sites/ljh/leehee.kr/img/sec2-article-AI-img2.jpg	(from http://leehee.kr/)
15:59:09	284343/284343	U-----	200	untouched ('')	image/jpeg	etag:%221361d23-456b7-5e7095cee8dc2%22	http://leehee.kr/img/section2-img/pi-concept.jpg	C:/My%20Web%20Sites/ljh/leehee.kr/img/section2-img/pi-concept.jpg	(from http://leehee.kr/)
15:59:09	243109/243109	U-----	200	untouched ('')	image/jpeg	etag:%221361d25-3b5a5-5e7095cf05ab2%22	http://leehee.kr/img/section2-img/promotion.jpg	C:/My%20Web%20Sites/ljh/leehee.kr/img/section2-img/promotion.jpg	(from http://leehee.kr/)
15:59:10	1001136/1001136	U-----	200	untouched ('')	image/jpeg	etag:%221361d15-f46b0-5e7095ce444f2%22	http://leehee.kr/img/section2-img/creative1.jpg	C:/My%20Web%20Sites/ljh/leehee.kr/img/section2-img/creative1.jpg	(from http://leehee.kr/)
15:59:10	3432422/3432422	U-----	200	untouched ('')	image/jpeg	etag:%221361d19-345fe6-5e7095ce7002a%22	http://leehee.kr/img/section2-img/creative2.jpg	C:/My%20Web%20Sites/ljh/leehee.kr/img/section2-img/creative2.jpg	(from http://leehee.kr/)
15:59:10	117291/117291	U-----	200	untouched ('')	image/jpeg	etag:%221361d21-1ca2b-5e7095cec43d2%22	http://leehee.kr/img/section2-img/leaflet1.jpg	C:/My%20Web%20Sites/ljh/leehee.kr/img/section2-img/leaflet1.jpg	(from http://leehee.kr/)
15:59:10	140969/140969	U-----	200	untouched ('')	image/jpeg	etag:%221361d22-226a9-5e7095ced2a4a%22	http://leehee.kr/img/section2-img/leaflet2.jpg	C:/My%20Web%20Sites/ljh/leehee.kr/img/section2-img/leaflet2.jpg	(from http://leehee.kr/)
15:59:11	456259/456259	U-----	200	untouched ('')	image/jpeg	etag:%221361d1f-6f643-5e7095ce9c332%22	http://leehee.kr/img/section2-img/leaflet-mockup1.jpg	C:/My%20Web%20Sites/ljh/leehee.kr/img/section2-img/leaflet-mockup1.jpg	(from http://leehee.kr/)
15:59:11	598763/598763	U-----	200	untouched ('')	image/jpeg	etag:%221361d20-922eb-5e7095ceb5d5a%22	http://leehee.kr/img/section2-img/leaflet-mockup2.jpg	C:/My%20Web%20Sites/ljh/leehee.kr/img/section2-img/leaflet-mockup2.jpg	(from http://leehee.kr/)
15:59:11	131574/131574	U-----	200	untouched ('')	image/jpeg	etag:%221361d1c-201f6-5e7095ce7d702%22	http://leehee.kr/img/section2-img/isometric1.jpg	C:/My%20Web%20Sites/ljh/leehee.kr/img/section2-img/isometric1.jpg	(from http://leehee.kr/)
15:59:11	49882/49882	U-----	200	untouched ('')	image/jpeg	etag:%221361d1e-c2da-5e7095ce88e9a%22	http://leehee.kr/img/section2-img/isometric2.jpg	C:/My%20Web%20Sites/ljh/leehee.kr/img/section2-img/isometric2.jpg	(from http://leehee.kr/)
15:59:11	27876997/27876997	U-----	200	untouched ('')	application/octet-stream-unknown	etag:%221361d2e-1a95e85-5e7095d0647fa%22	http://leehee.kr/img/section3-adobe/adobe.pptx	C:/My%20Web%20Sites/ljh/leehee.kr/img/section3-adobe/adobe.pptx	(from http://leehee.kr/)
15:59:12	55217/55217	U-----	200	untouched ('')	image/jpeg	etag:%221340050-d7b1-5e7095cdf3412%22	http://leehee.kr/img/web-thumb-img01.jpg	C:/My%20Web%20Sites/ljh/leehee.kr/img/web-thumb-img01.jpg	(from http://leehee.kr/)
15:59:12	4073513/4073513	U-----	200	untouched ('')	application/octet-stream-unknown	etag:%221361d3f-3e2829-5e7095d11f05a%22	http://leehee.kr/img/section3-maeil/maeil.pptx	C:/My%20Web%20Sites/ljh/leehee.kr/img/section3-maeil/maeil.pptx	(from http://leehee.kr/)
15:59:12	56247/56247	U-----	200	untouched ('')	image/jpeg	etag:%221340822-dbb7-5e7095cda9862%22	http://leehee.kr/img/sec3-article-web-img2.jpg	C:/My%20Web%20Sites/ljh/leehee.kr/img/sec3-article-web-img2.jpg	(from http://leehee.kr/)
